external_id,finix_merchant_id
STsXCXpLUBFLAMneLHgU4ARc,MUcRk8TW6DPRpHaBSwxESpos
STun2CcXwUFuH9imiWsWmfwL,MUcZBW7oh54HepWsa1xrcDA1
STupGL5NiRWab4Yes99s9hNU,MUqpFgzNJMbaMQH3FfgLScyK
STgLghxpJ8cru89x3ez1c4pv,MUqLkSnZvHM4RpviXE8GFiAr
STqPoDAGzbhnAe2GJM3q91Ya,MU8tkM2Ki46F7BS98uqftzfN
STdv5hTkjL5mS76FjEffxE3L,MUk9baZwQ8kyvvRKDoAfgRzA
STmt4xy49sdhoZr4JN3vzyxH,MUx9pJXArdGo7QbAspWc78KY
STqVMcf3q4fREJ1CeXajZ4MN,MU8wwYa15cqXQf8uwzcPag2U
STmzweoTxASAqCBEv2BVmJdi,MUchKsHZdD6YwQMTFX8V2fb3
STt7BXTPmkHuVsgh4S8z7JYL,MUuvNuRZ6aD9XG22ZJVNGT5X
STbCdTcHRrXoieMnCzizy4Lg,MUq9Sit3cKFEQoTPQNJtMBij
ST9FAp9DLE1KayXhzXUW5pAQ,MU42Yo8DX43Ru2SYFLL2DJHC
STnYpSjBDwjBZhHSBCYcgFSf,MUcrH4gWkHfcpGU2BAfmRZwT
STtrxLcvga6auaWoVrZuEU3e,MUcYcNS57z79E6TA8eRbYGEX
STnLLPUUFGVtDdrzyb3FuDgT,MU2U2ymkrhuxZCbxA5RQnnB3
STcZbmLv41WkEKk2QC3PuHA8,MU92yXmDLCU9NTvWhpt2897a
STmRZNfVwEXKVeSzYDoJxHu,MUksS1cJeU2S8pUnUvhdXiU6
STmeg9Q3oErfeTTEE4bA5Aq5,MUwraK8HK7XHGsLFoSH1sUz9
STnDhtsDjH6mGiCtNUxyAtbH,MUgy3TLivaAhUvvJ3SJBtTVm
STkhVmGdUCLGecji7ELrFFL5,MUuvNuRZ6aD9XG22ZJVNGT5X
STkMtS8e3pgPdrhEHEzMwX4b,MUrYhNhcRVA8rzeWRDFuDufp
STrEB9UHhXeGRbLhQi7dxShX,MUwaRHuW9Cc11Z7Gp4kV7b1C
STjqj4SjzCbAgiGMTiqkDLc6,MUofEeCBGVJ24YsTfPYgFgdG
STa9eD1MwknJs13WLErURG5s,MU9rjeHhwLpCEKrva8K42EH7
STmp7qvjFkYMnqPKntMjmYxD,MUfXtCcvzw24YmcfMKcQ7qWX
STmA8q3BcXTLKDa4q21J3Uii,MU7FZMEZrX6F7WMaDA2T7yCQ
STpiMAmM5UzkfPSe4owYJCzh,MUx9pJXArdGo7QbAspWc78KY
STnPnGzvSZbhaZ5yU3Ks5qzS,MUaVMnYhGwoL7515YjitErji
STn2927wH6T11ZpEvcokHDGk,MU71dsFhUKTFrzcPR19LchXk
STjprzcMGxvqMptA5GZAD6wQ,MUovXMXcwvgUxKPbWfa8GknY
STAFtjeesYPstu5cmBUBbe9,MUwihY2ZYnb28AM4hQpMSXsr
STnrrvCNs1Cuf99Zcpo4UkPs,MU4RGhQVXM1s76jrXgV9vF2e
STm9kYrTqL8h1CkdSBhJwC36,MUxfbuPq6pxf5dadcVc7TjGH
STd9fFyFHciGRqsvAmam6cxo,MUf57RuBt9FEbfVTgPHJ717u
STkqvWtqTvk4ionR9H3J3Qua,MUtnMhTNAinDzFdYv1uVehGF
STojs4msiFGhvmnDATkT6SJv,MU72vytx3T45Dex2RdLLaenb
STsvdgr8gUKpxjMK3BWFtFoP,MUsGre6t8gStqvtyLargUxqV
STm3Up7xH5rfaecGnmJMZxLg,MU3fdyYYUoyiTn7NnowV6dXL
STjoPPwALvaN6kuDKFWGFHgz,MU9VhhTTYpRaFhyzAP4vGwhV
STm4no7491KxSYSboyU3aL1,MUrTbPPJeEBgCYsMKRLPJYgz
STnaunqoEGHPkUqzZH76Nhnh,MU3TpP9nZqkb8SktRxYiY9u5
STkk2T1Nfkq67NAcQSKsj2Vx,MUeRofkGMMEU9Q9kDhjK9RY5
STmpYajbJakxiH7Z5qRwEUVT,MUxAduL93PV8nNf6nG79eswT
STmVJWrcCdJg5oycmvN9KoFe,MUx1hF7sT76BAyMx9TUzd5r9
STsr7byeED5dyGJtxreysMQ2,MUt3X6vAcBT4BpkKNEvueybY
STn4sJ2V4RHSnX1pNcKTVyBP,MU73e2HMgKn1HNm8My21g8nV
STkX4v6UdXDu2rkKESYK1kQW,MUrdjdirHqRGqLUwf7eyuPjU
STrE1uWC4YRchJsayydmjDKv,MUtkwJYYciFSf6UFa9s2SA6
STaKuCN5oPUjA4V9GfC4DjPU,MU7mGFgJjytM8wX9KnqTvVbA
STsvn7iTGmUEzsNbZHtwFTtp,MU3APBDGRDVvPjUaKvhpCxSh
STmzx4t1Xay9xNuw5A12zoc1,MUjScudEkzVcBJ3WT3choyGe
STkYRj1EPWWQBR9E23eRJLaJ,MUkyRrVmFyB1cupv7TDjmED6
STghd9tXW4pSwTF4Mbdt7AM5,MUhMqfNE6Dtd3sFcHHWYhM5
STjeuD4uUsZVUdPKoDX4xZQi,MU2GETnji5gPkwaH3r6nEkUC
STkhTeAKGETnUejhpqBoWQB3,MU4TAhPwVGcAmQwNQJGdVGrc
STjsxGkZzG9Ymcr3ABu5JduJ,MUwqQZMuCFbZHqhHsoguKcLz
STkSKthb4BpZmVFVF42TD772,MUfEfhv7cR58T5ZXnBioFDQr
STmV99Q5hCzRCsktAvQVArE5,MUeRofkGMMEU9Q9kDhjK9RY5
STmDsJxntHXijgrq81qeedQG,MUxj94V2EYsDYZ81jLtfmcT2
STqMKTd2VsqJU9L7EpXYRPXU,MU4TxF5GB6WZPDsjnkkkq5FA
STmF5UUejvgoLDZGQ2ZpC7zv,MU7KKCgoz22Qd5VYi5ETijtB
STmDjjLaNzmqeKzqsn6mxRAd,MUqHjsbQWQ1GzE23tu2hkWpe
STnxKb41V792LgksucJCk1RH,MUwmvH8THCwD3Kfu5RdNBBj6
STjt9JRLvowXuzTf5WZTMfeW,MUjeAL6kjuXMYuqnsrvqByy8
STkyMwpEewwzqw7ZMRY24a7h,MUhWgdCT3M8nUxTQ1nZuQXW4
STpNXNFmAM52tSB9ZVXFz52H,MU8mVcoDcS6SjwFavFXJtQG3
STkmWpueVSAHzRad5iKAhSfr,MU6PtmxAf2rvTUcYV9VGj1cw
SToJCBiscyoigdfpBvZdVbo2,MUeimXticDb4ZSKgV158dxez
STk4BVD84Pp4uv4qTHuW39iy,MU2txdoFp8ZfbJFhhEWmF5MJ
STngYkLwjAM61tXN4C585BiG,MUfGujvMrj9LnR1bs6rBinGi
STpWwABPsqSobizB87bvMuBY,MUjHBMc7LgrFNQ94deEVML7j
STpiY2nJiUuLAuSUMT9j3W9B,MUv5ENPkkfUqS41yHU5VmXc7
STkuknmYP9rWHkYb6gvFTYsh,MUd8mQs2wiRBnTEEUrwqPTQ1
STkU5NE3Y5ECgjCFxDW7WNkw,MUksRevX3DoCk5J7wTMHqD7B
STkGT1DddNkEuRumXQ9oY4Wa,MUk8BN64yZ5pcVXFDmPPat2W
STkWSfVmDeBR8AmCf4CU3fFY,MUuXyaHp5vKw6BeK36KjWdwe
STpXYgueYnkzzyVfUHAaWhed,MUrkKPckYMWvfUZZHXVRBtqa
STkpqYwFFjvHugFzyRdvZLHp,MUc4UEepTHZaMmhDa2AziqbV
STpjTTfjwP17uHgb5J3qBThg,MU6AueLfLGobgp98N8YgWA51
STtNhVmFocQyhwkwToC6fNby,MUcRk8TW6DPRpHaBSwxESpos
STk3b9y3RNdiTNz9UxwrtkhF,MUq7EB3jCxBUooNTsqyUsJP4
STtWGnqMQZikzLjWGitk9FtB,MUc4UEepTHZaMmhDa2AziqbV
STqL4eRiupzZsR7uxxntWrxJ,MU8mVcoDcS6SjwFavFXJtQG3
STtiz4M5wqiuMfaCbHmSvy3U,MUioEdbVdd6nXwcczFx6q464
STjx8xBpEPDbEqVuUkh7VvAD,MU9rjeHhwLpCEKrva8K42EH7
STtfRbBDnz1oAh7Pm2cREfqR,MUsgiwNXciK8bQg5CKbKf2Vs
STk4DmtpHktrgrb6qmyQU4nZ,MU4UcvnzyQTjysTsDiAjwGkQ
STuL4gtrMquMahZkHRJadkqW,MUjeAL6kjuXMYuqnsrvqByy8
STuutLTM8jzrjnSiRnRgnDid,MU342rV9eh3SGgrRZfPQb3w5
STjcASTZGDA45hrh6kTij7nd,MUe1Bfq2DEHFVe4GrWgX9TSE
STjsEF7c6ZLjmX5WUGU3CmVR,MUvWs5yGPJn8omyDLkzYH2jg
STobVKE1UkTugZ15aLysazHD,MUxAduL93PV8nNf6nG79eswT
STxvCv8NxxtZpbFqiXmU6iaX,MUvgiXUr83KLYWeUmjbuFgma
STmbtqjwBCJWXL9SNBCJyzgu,MUokTKopHeE5wMiKJtNPW7J7
STjkCAGwy7zFTMCjHmdQHTn2,MU3TpP9nZqkb8SktRxYiY9u5
STjmQri7CRmR2rrwAVa8vZRZ,MUmxNqt43xsQU8gssGeokPnP
STkhJNY8A7Gf7gkiKTremdGy,MUp8cW4cZuKJ8TNqoTiCNTMq
STmdEVseAHrxF53o1MXfQE2f,MU72qxqoK1kKqTFQZtj48qMz
STmBH3GqEoDZXe1YR5wm63Jy,MU88Jv5HtNN2SpQYQ4rQKZRu
STm2ccz1dWHb3an1gHVM4Dng,MUbWsUGndGy5gsvX3B1gXR2e
STt3ueb1SXnVSE67Vrpxu9pp,MUoUUFomdX7gD362JmPzg6Ty
STkTmQv9xzaeBLzAQvKAb2yW,MUgusMQxuH894LG9doNus3kK
STwkeLGnHUz8gQq3jTKo14Uu,MUea2Eq3w1RLdvQowA2nRCWe
STqGnEQEmRoqGjpF6SGd3fPZ,MUnMrTqDSwa8kZA9h2aza4g
STwPwaoGRaxv6kfZinY1R2KQ,MU3xZKG47VFh31m95f45Z6AM
STwTxLeqUhYreeuSJRUiKtbd,MUgnriMnJ9GXSgWpSTzB8ed4
STsKVqzTdk6ncZrhDWa3nktN,MUeimXticDb4ZSKgV158dxez
STtvNCYqiLh8rtQKVtVtPRMX,MUkZNL53fdTz6yV3h8K3mVYc
STtgPY6S9QUfWEWrgGY4QhLy,MUoCFpPNAfM5pH9S1Wf9Umqm
STuELJLmG7TS4fZKB9BKt7fs,MUhvyFRaZWBnGp9SQJqti6EN
STrFMQd3kWG3TVHfN8htJiLp,MUVMLZe6FTXMvTpMGiu5kXw
SToaFjgj8fCx1d4KyRruDRLk,MUD8gkfwYkg9tD2t5mVpUvr
STt5p2M9H5YW5tqMF8B3AUA5,MUirbv1n4Fw91YHDLET6a6vX
STtrmQUysBBw3s3eNXcpWVj,MUuPjPmhaqZKGHjHs7LBst77
STxiqaBErLSWy2uPHWzfanBT,MUd8mQs2wiRBnTEEUrwqPTQ1
STtj3UarezNdQb6qp11WQNTv,MU58X7zJ99fi58esaNYQRoRF
STnUUcMNW95L42M9Q5VZXZmh,MUhMqfNE6Dtd3sFcHHWYhM5
STm5iFRW66vEcowfmHNiQ9GW,MU6XBFA9fJq6fJZ1bZSLKM7f
STo6EDZDAXei9c6W8vAWJnqG,MUvJ2zdrebrSNkWzeMHbACta
STb6X6ydnq12KKeAzJy49Gqi,MUtnMhTNAinDzFdYv1uVehGF
STjy4SxPVcuoYSWygKQDpaN4,MUea2Eq3w1RLdvQowA2nRCWe
STjqBUNtYUnmxnjFDtG2WCxM,MU3qwxrmQFhAfsXgTiWMS5qf
STmpr8Mu2cycrKP5mCNxLgEh,MUcPQmgWKWahB1sY7BBCcKZY
STxyNAaEySSr14TLRXo4GURP,MU4svLQZGk7jbRCqTNbtdMZ
STmdkbMdxHGsk4JxCVqZisE,MU42Yo8DX43Ru2SYFLL2DJHC
STxgVLKBWa2dRuEBEA8DSr1r,MU5SLFmMYh2PXfteKKzuD69R
STjjmKidcXWN8hEeesYkD7CK,MU2MSUGDMdTLr7Hxsq4MPqvh
STkA55kgMYXgPwERv9xRbi1J,MUx9Lj9xfMBteCpdHQK54C2a
STxxssMzRSqT87SWAcJ7A3FA,MUchE13gcT43mW91vgmKa4VK
STk2Cqjfur4bX8dTb5yfCFoW,MUv4FTWpEjxfV7dnygbS918E
